gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,is_new_customer,monthly_to_total_ratio,avg_monthly_charge,charge_consistency,high_monthly_charge,service_count,has_premium_support,has_streaming,contract_value,auto_payment,has_family,is_senior_alone
Female,0,No,Yes,10,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,91.1,964.35,0,0-12,0,0.09436991764644946,87.66818181818182,1.039145538445585,1,5,1,1,0,0,1,0
Male,1,Yes,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.2,140.1,0,0-12,1,0.52586817859674,46.699999999999996,1.5888650963597433,1,3,0,0,0,0,1,0
Female,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),90.95,6468.6,0,49-72,0,0.01405805613948312,88.6109589041096,1.02639674736419,1,9,1,1,2,1,1,0
Female,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.15,319.85,0,0-12,1,0.24980520492441952,63.970000000000006,1.2529310614350477,1,4,1,0,0,0,0,0
Female,1,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,735.9,0,25-48,0,0.027412131903921836,18.869230769230768,1.0705258866693845,0,1,0,0,2,0,0,1
Male,1,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.35,1218.55,1,0-12,0,0.08310442376286335,93.73461538461538,1.0812441015961594,1,6,0,1,0,0,1,0
Male,0,Yes,Yes,69,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),95.2,6671.7,0,49-72,0,0.014267088285101984,95.31,0.9988458713671178,1,5,1,1,2,1,1,0
Female,0,Yes,Yes,30,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,86.45,2538.05,0,25-48,0,0.03404816762174829,81.87258064516129,1.0559090640452315,1,4,0,1,1,0,1,0
Male,0,Yes,No,57,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),57.5,3265.95,0,49-72,0,0.017600514241111743,56.30948275862069,1.021142393484285,0,6,1,1,2,1,1,0
Female,0,Yes,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.9,1146.05,0,49-72,0,0.018220652979381892,21.223148148148148,0.9847737882291347,0,1,0,0,2,0,1,0
Female,1,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.7,392.5,0,0-12,1,0.21524777636594664,65.41666666666667,1.2947770700636942,1,4,0,1,0,0,0,1
Female,0,Yes,Yes,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.45,993.15,0,25-48,0,0.024593874163858574,22.571590909090908,1.083220057393143,0,2,0,0,1,1,1,0
Male,0,Yes,Yes,65,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),84.2,5324.5,0,49-72,0,0.015810721997934468,80.67424242424242,1.043703634144051,1,8,1,1,2,1,1,0
Female,0,Yes,Yes,24,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,57.6,1367.75,0,13-24,0,0.04208219178082192,54.71,1.052823980990678,0,6,1,1,1,0,1,0
Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.45,237.3,0,0-12,0,0.08581619806966008,19.775000000000002,1.034134007585335,0,1,0,0,0,1,0,0
Male,0,Yes,Yes,45,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),78.75,3600.65,0,25-48,0,0.02186497855149723,78.275,1.0060683487703608,1,7,0,1,1,1,1,0
Male,0,No,No,37,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),96.1,3646.8,0,25-48,0,0.02634464608805307,95.96842105263158,1.0013710650433256,1,5,0,1,0,1,0,0
Male,0,Yes,Yes,44,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),54.9,2549.1,0,25-48,0,0.021528567507156583,56.64666666666666,0.969165587854537,0,4,1,0,0,1,1,0
Male,0,No,No,15,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,29.7,438.25,1,13-24,0,0.06761525327262378,27.390625,1.084312606959498,0,2,1,0,0,0,0,0
Male,1,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,93.5,2970.8,0,25-48,0,0.03146241335217713,90.02424242424243,1.0386091288541806,1,6,0,1,0,0,1,0
Female,0,Yes,Yes,43,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,56.15,2499.3,1,25-48,0,0.02245730512338519,56.80227272727273,0.9885167846997158,0,3,0,1,0,0,1,0
Female,0,Yes,Yes,26,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.8,2361.8,1,25-48,0,0.03842898256306077,87.47407407407408,1.0380218477432466,1,4,0,1,0,0,1,0
Female,1,No,No,26,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.15,2277.65,1,25-48,0,0.039124042744607554,84.35740740740741,1.0568129431651045,1,5,0,1,0,0,0,1
Female,1,No,No,50,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,106.8,5347.95,0,49-72,0,0.019966535488273398,104.86176470588235,1.0184837180601913,1,7,1,1,1,0,0,1
Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,1,0-12,1,0.9518072289156626,9.875,2.0,0,1,0,0,0,0,1,0
Female,0,Yes,Yes,14,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),80.45,1137.05,0,13-24,0,0.07069109441588683,75.80333333333333,1.061298975418847,1,7,1,1,0,1,1,0
Female,0,No,No,54,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),103.95,5639.05,1,49-72,0,0.01843068767120859,102.52818181818182,1.0138675840788784,1,7,1,1,1,1,0,0
Male,1,Yes,No,34,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.2,2874.45,0,25-48,0,0.02963014484689353,82.12714285714286,1.0374158534676199,1,4,0,1,0,1,1,0
Male,1,No,No,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),96.15,3019.25,1,25-48,0,0.03183511298733549,91.49242424242425,1.0509066821230437,1,5,0,1,0,1,0,1
Male,0,Yes,No,58,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),100.35,5681.1,0,49-72,0,0.017660724028088205,96.28983050847458,1.0421661297988065,1,6,0,1,1,1,1,0
Female,0,Yes,Yes,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,87.45,2874.15,1,25-48,0,0.03041580439281429,82.11857142857143,1.0649235426125985,1,5,0,1,0,0,1,0
Male,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),65.65,4664.5,0,49-72,0,0.014071374986603795,63.897260273972606,1.0274305927752172,0,7,1,1,2,1,1,0
Male,0,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.85,493.4,0,13-24,0,0.05026294498381877,21.452173913043477,1.158390758005675,0,2,0,0,0,1,0,0
Male,0,No,No,66,No,No phone service,DSL,No,No,No,Yes,No,No,One year,No,Credit card (automatic),29.45,1983.15,0,49-72,0,0.014842627825517223,29.599253731343286,0.9949575170814108,0,2,1,0,1,1,0,0
Male,0,No,No,5,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,55.8,274.35,0,0-12,1,0.20265117123660792,45.725,1.2203389830508473,0,4,1,0,0,0,0,0
Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.75,44.75,0,0-12,1,0.9781420765027322,22.375,2.0,0,2,0,0,0,0,0,0
Female,0,Yes,No,56,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),105.6,6068.65,0,49-72,0,0.017398037778125593,106.46754385964911,0.9918515650103401,1,7,1,1,1,1,1,0
Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,76.0,76.0,1,0-12,1,0.987012987012987,38.0,2.0,1,3,0,0,0,0,0,0
Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,150.6,0,0-12,0,0.13423482849604224,18.825,1.0810092961487385,0,1,0,0,0,0,0,0
Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.3,511.25,0,25-48,0,0.039629087359687655,18.935185185185187,1.072078239608802,0,1,0,0,0,0,0,0
Female,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,2149.05,0,25-48,0,0.03485965442664124,71.635,1.0462762616039645,1,3,0,0,0,0,1,0
Male,0,Yes,No,17,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,34.4,592.75,0,13-24,0,0.057936842105263155,32.93055555555556,1.0446225221425558,0,3,1,0,0,0,1,0
Male,0,No,No,24,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,49.7,1167.8,0,13-24,0,0.04252224503764545,46.711999999999996,1.0639664326083236,0,3,0,0,0,0,0,0
Female,0,No,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),43.8,540.95,0,0-12,0,0.08081926376972044,41.611538461538466,1.0525926610592475,0,2,0,0,0,1,0,0
Male,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.85,470.0,0,25-48,0,0.0421443736730361,16.785714285714285,1.1825531914893619,0,1,0,0,2,1,0,0
Male,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.1,2249.95,1,13-24,0,0.04713565383504743,102.27045454545454,1.0374452765617013,1,7,1,1,0,0,1,0
Female,0,No,No,38,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,89.1,3342.0,0,25-48,0,0.026652707149267124,85.6923076923077,1.039766606822262,1,4,0,1,1,0,0,0
Male,0,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.4,6444.05,0,49-72,0,0.015888162233031553,100.68828125,1.0170001784591989,1,7,0,1,0,0,1,0
Female,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),96.6,6827.5,0,49-72,0,0.014146591491542798,93.52739726027397,1.0328524350054924,1,7,1,0,2,1,1,0
Female,0,Yes,No,35,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,56.85,1861.1,0,25-48,0,0.030530046721443535,51.69722222222222,1.0996722368491751,0,4,1,0,0,0,1,0
Female,0,Yes,No,16,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,90.7,1374.9,0,13-24,0,0.06592048840758775,80.87647058823529,1.1214633791548476,1,6,1,0,0,0,1,0
Female,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,72.0,0,0-12,1,0.2856164383561644,18.0,1.1583333333333334,0,1,0,0,0,0,1,0
Female,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,41.85,0,0-12,1,0.4749124854142357,13.950000000000001,1.4587813620071683,0,1,0,0,0,0,1,0
Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,85.8,272.2,1,0-12,1,0.3140556368960469,68.05,1.260837619397502,1,4,1,1,0,0,0,0
Male,1,No,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.65,1766.75,0,49-72,0,0.013944279451279875,24.538194444444443,1.0045563888495825,0,2,0,0,2,0,0,1
Male,1,Yes,No,65,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),70.95,4555.2,0,49-72,0,0.015572187349106714,69.01818181818182,1.0279899894625923,1,2,0,0,1,1,1,0
Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.8,44.8,0,0-12,1,0.9781659388646288,22.4,2.0,0,2,0,0,0,0,0,0
Male,0,No,No,37,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),98.8,3475.55,1,25-48,0,0.02841897858509154,91.46184210526316,1.0802319057415373,1,6,1,1,0,1,0,0
Female,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.75,297.3,1,13-24,0,0.06620851491786792,18.58125,1.0628994281870165,0,1,0,0,0,1,0,0
Male,1,No,No,4,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.95,207.35,0,0-12,1,0.24454043676505882,41.47,1.228598987219677,0,4,0,1,0,1,0,1
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,70.3,1,0-12,1,0.9859747545582047,35.15,2.0,0,2,0,0,0,0,0,0
Male,0,No,No,26,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,89.8,2335.3,1,25-48,0,0.0384368445833155,86.4925925925926,1.0382391983899284,1,5,0,1,0,0,0,0
Male,0,No,No,56,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),75.75,4284.65,0,49-72,0,0.017675265128976936,75.16929824561403,1.0077252517708566,1,6,1,1,1,1,0,0
Male,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,24.5,1816.2,0,49-72,0,0.013482280431432974,25.225,0.9712586719524281,0,2,0,0,2,0,1,0
Male,0,Yes,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.45,809.25,0,25-48,0,0.03141005862388152,22.479166666666668,1.132159406858202,0,2,0,0,2,1,1,0
Male,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,275.7,0,13-24,0,0.07228044813877846,16.21764705882353,1.2332245194051505,0,1,0,0,0,0,0,0
Male,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.25,48.35,0,0-12,1,0.3900709219858156,16.116666666666667,1.1944157187176836,0,1,0,0,0,0,1,0
Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.15,163.7,0,0-12,0,0.12234365513054038,16.369999999999997,1.2309102015882714,0,1,0,0,1,0,0,0
Male,0,No,No,24,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.1,2322.85,0,13-24,0,0.040493147148051724,92.914,1.0127644918957315,1,5,0,1,0,0,0,0
Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.5,573.3,1,0-12,1,0.15584189448023683,81.89999999999999,1.092796092796093,1,4,0,1,0,0,0,0
Male,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.85,1253.65,0,49-72,0,0.015821145339337664,19.899206349206352,0.9975272205160929,0,1,0,0,2,1,0,0
Male,0,No,Yes,50,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),43.05,2208.05,0,49-72,0,0.01948801521015821,43.29509803921569,0.9943388963112247,0,4,1,1,1,1,1,0
Female,1,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.2,2931.0,1,25-48,0,0.031787175989085946,88.81818181818181,1.0493346980552714,1,5,0,1,0,0,1,0
Male,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),73.5,5357.75,0,49-72,0,0.01371588523442967,74.41319444444444,0.9877280574868181,1,7,1,1,2,1,1,0
Male,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.55,689.0,0,25-48,0,0.026884057971014494,18.62162162162162,0.9961538461538462,0,1,0,0,2,1,0,0
Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.55,80.55,1,0-12,1,0.987737584304108,40.275,2.0,1,3,0,1,0,0,1,0
Male,0,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,26.4,314.95,0,0-12,0,0.08355752492482987,24.226923076923075,1.0896967772662327,0,2,0,0,1,0,1,0
Female,0,Yes,Yes,38,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.5,2076.05,0,25-48,0,0.02623913723790953,53.23205128205129,1.0238192721755255,0,4,1,0,0,0,1,0
Female,1,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.7,1937.4,0,49-72,0,0.013258357408171688,26.53972602739726,0.9683596572726334,0,2,0,0,2,1,1,0
Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),107.95,5293.2,1,49-72,0,0.02039023837406974,105.86399999999999,1.019704526562382,1,8,1,1,2,1,1,0
Male,0,Yes,Yes,50,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,69.65,3442.15,0,49-72,0,0.020228569768961563,67.49313725490197,1.031956771204044,0,6,1,1,1,0,1,0
Female,0,No,No,5,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.95,229.4,0,0-12,1,0.2211371527777778,38.233333333333334,1.332606800348736,0,4,0,1,0,1,0,0
Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.95,69.95,0,0-12,1,0.9859055673009162,34.975,2.0,0,2,0,0,0,1,1,0
Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.6,1115.2,1,13-24,0,0.07579286866153018,79.65714285714286,1.062051649928264,1,4,0,1,0,0,0,0
Male,0,No,No,19,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.25,1490.95,1,13-24,0,0.05244813834243775,74.5475,1.0496663201314598,1,4,0,0,0,0,0,0
Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.55,7542.25,0,49-72,0,0.013992642428661385,103.31849315068493,1.0215983294109847,1,7,1,1,2,1,1,0
Male,0,Yes,No,14,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,46.35,667.7,1,13-24,0,0.0693135935397039,44.513333333333335,1.0412610453796616,0,3,0,1,0,0,1,0
Female,1,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,108.35,3726.15,0,25-48,0,0.029070469393504418,103.50416666666666,1.0468177609597038,1,8,1,1,1,0,0,1
Female,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,78.9,1348.95,0,13-24,0,0.05844660913367162,74.94166666666666,1.0528188591126433,1,4,1,0,0,0,1,0
Female,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),88.05,6520.8,0,49-72,0,0.013500873991842742,89.32602739726028,0.985714942951785,1,9,1,1,2,1,1,0
Male,0,Yes,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.15,515.75,0,25-48,0,0.0370585389453314,19.10185185185185,1.002520601066408,0,1,0,0,2,1,1,0
Female,0,No,No,4,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,33.65,137.85,1,0-12,1,0.24234785740007203,27.57,1.2205295611171563,0,3,1,0,0,0,0,0
Female,0,No,No,44,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),88.15,3973.2,0,25-48,0,0.022180564641940518,88.29333333333332,0.9983766233766236,1,5,0,1,0,1,0,0
Male,0,No,No,52,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),83.8,4331.4,0,49-72,0,0.01934262764287693,81.72452830188679,1.025395945883548,1,4,0,1,0,1,0,0
Male,1,Yes,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.8,3437.5,0,25-48,0,0.029315108332121562,95.48611111111111,1.055650909090909,1,6,0,1,0,0,1,0
Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,74.7,74.7,0,0-12,1,0.9867899603698811,37.35,2.0,1,3,1,0,0,0,0,1
Female,0,No,No,31,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.9,2806.9,1,25-48,0,0.03201680971544571,87.715625,1.0249029178096833,1,5,0,1,0,0,0,0
Male,0,Yes,Yes,69,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),59.75,4069.9,0,49-72,0,0.014677344076248496,58.14142857142857,1.0276665274331065,0,5,1,0,2,1,1,0
Male,0,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.7,1558.7,0,13-24,0,0.0472526767968199,70.85000000000001,1.0402258292166549,1,3,0,0,0,0,0,0
Female,0,Yes,No,48,No,No phone service,DSL,No,Yes,Yes,No,No,No,One year,No,Mailed check,34.7,1604.5,1,25-48,0,0.021613204609156028,32.744897959183675,1.0597070738547836,0,3,0,0,1,0,1,0
Female,0,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,84.25,3847.6,0,25-48,0,0.021891077274853194,81.86382978723404,1.0291480403368334,1,5,1,0,0,0,0,0
Female,0,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),115.05,7133.45,0,49-72,0,0.016125980278788133,113.22936507936508,1.0160791762751544,1,9,1,1,1,1,0,0
